terrainid,tx,tz,surface_height
9496,999680,1004300,685.074
9497,999690,1004300,684.638
9498,999700,1004300,684.211
9499,999710,1004300,683.964
9500,999720,1004300,683.799
9501,999730,1004300,683.676
9502,999740,1004300,683.579
9503,999750,1004300,683.563
9504,999760,1004300,683.572
9505,999770,1004300,683.542
9506,999780,1004300,683.535
9507,999790,1004300,683.518
9508,999800,1004300,683.464
9509,999810,1004300,683.355
9510,999820,1004300,683.292
9511,999830,1004300,683.289
9512,999840,1004300,683.281
9513,999850,1004300,683.288
9514,999860,1004300,683.397
9515,999870,1004300,683.597
9516,999880,1004300,683.763
9517,999890,1004300,683.988
9518,999900,1004300,684.173
9519,999910,1004300,684.524
9520,999920,1004300,684.883
9521,999930,1004300,685.265
9522,999940,1004300,685.72
9523,999950,1004300,686.284
9524,999960,1004300,686.697
9525,999970,1004300,686.584
9526,999980,1004300,686.873
9527,999990,1004300,687.131
9528,1000000,1004300,687.025
9529,1000010,1004300,687.014
9530,1000020,1004300,686.907
9531,1000030,1004300,686.164
9532,1000040,1004300,685.822
9533,1000050,1004300,684.695
9534,1000060,1004300,683.462
9535,1000070,1004300,682.821
9536,1000080,1004300,681.99
9537,1000090,1004300,681.518
9538,1000100,1004300,681.676
9539,1000110,1004300,681.281
9540,1000120,1004300,680.729
9541,1000130,1004300,680.14
9542,1000140,1004300,679.054
9543,1000150,1004300,678.953
9544,1000160,1004300,679.989
9545,1000170,1004300,679.548
9546,1000180,1004300,679.788
9547,1000190,1004300,680.155
9548,1000200,1004300,680.509
9549,1000210,1004300,680.193
9550,1000220,1004300,678.717
9551,1000230,1004300,676.823
9552,1000240,1004300,675.48
9553,1000250,1004300,672.766
9554,1000260,1004300,669.326
9555,1000270,1004300,665.547
9556,1000280,1004300,664.227
9557,1000290,1004300,662.682
9558,1000300,1004300,660.898
9559,1000310,1004300,658.754
9560,1000320,1004300,657.848
9561,1000330,1004300,656.101
9562,1000340,1004300,655.35
9563,1000350,1004300,654.451
9564,1000360,1004300,654.184
9565,1000370,1004300,654.113
9566,1000380,1004300,654.059
9567,1000390,1004300,653.98
9568,1000400,1004300,654.086
9569,1000410,1004300,655.068
9570,1000420,1004300,655.141
9571,1000430,1004300,655.885
9572,1000440,1004300,656.509
9573,1000450,1004300,656.953
9574,1000460,1004300,656.513
9575,1000470,1004300,656.409
9576,1000480,1004300,657.447
9577,1000490,1004300,657.511
9578,1000500,1004300,657.281
9579,1000510,1004300,657.15
9580,1000520,1004300,657.456
9581,1000530,1004300,655.885
9582,1000540,1004300,653.151
9583,1000550,1004300,651.977
9584,1000560,1004300,649.494
9585,1000570,1004300,647.336
9586,1000580,1004300,646.338
9587,1000590,1004300,646.138
9588,1000600,1004300,645.892
9589,1000610,1004300,645.828
9590,1000620,1004300,645.775
9591,1000630,1004300,645.933
9592,1000640,1004300,646.3
9593,1000650,1004300,646.359
9594,1000660,1004300,646.615
9595,999660,1004310,686.503
9596,999670,1004310,685.949
9597,999680,1004310,685.459
9598,999690,1004310,685.002
9599,999700,1004310,684.591
9600,999710,1004310,684.328
9601,999720,1004310,684.157
9602,999730,1004310,684.033
9603,999740,1004310,683.935
9604,999750,1004310,683.876
9605,999760,1004310,683.824
9606,999770,1004310,683.81
9607,999780,1004310,683.811
9608,999790,1004310,683.758
9609,999800,1004310,683.673
9610,999810,1004310,683.574
9611,999820,1004310,683.547
9612,999830,1004310,683.567
9613,999840,1004310,683.572
9614,999850,1004310,683.701
9615,999860,1004310,683.854
9616,999870,1004310,684.056
9617,999880,1004310,684.318
9618,999890,1004310,684.572
9619,999900,1004310,684.859
9620,999910,1004310,685.179
9621,999920,1004310,685.618
9622,999930,1004310,686.017
9623,999940,1004310,686.437
9624,999950,1004310,686.963
9625,999960,1004310,687.221
9626,999970,1004310,687.197
9627,999980,1004310,687.372
9628,999990,1004310,687.363
9629,1000000,1004310,687.268
9630,1000010,1004310,687.196
9631,1000020,1004310,686.846
9632,1000030,1004310,686.356
9633,1000040,1004310,685.854
9634,1000050,1004310,684.7
9635,1000060,1004310,683.941
9636,1000070,1004310,683.215
9637,1000080,1004310,682.803
9638,1000090,1004310,682.134
9639,1000100,1004310,682.132
9640,1000110,1004310,681.554
9641,1000120,1004310,680.986
9642,1000130,1004310,680.489
9643,1000140,1004310,680.503
9644,1000150,1004310,680.289
9645,1000160,1004310,680.488
9646,1000170,1004310,681.009
9647,1000180,1004310,681.41
9648,1000190,1004310,680.919
9649,1000200,1004310,680.264
9650,1000210,1004310,679.464
9651,1000220,1004310,678.299
9652,1000230,1004310,677.198
9653,1000240,1004310,675.339
9654,1000250,1004310,673.268
9655,1000260,1004310,670.48
9656,1000270,1004310,666.656
9657,1000280,1004310,665.552
9658,1000290,1004310,664.132
9659,1000300,1004310,662.002
9660,1000310,1004310,660.233
9661,1000320,1004310,658.95
9662,1000330,1004310,657.363
9663,1000340,1004310,656.47
9664,1000350,1004310,656.135
9665,1000360,1004310,655.545
9666,1000370,1004310,655.344
9667,1000380,1004310,655.346
9668,1000390,1004310,655.239
9669,1000400,1004310,655.539
9670,1000410,1004310,656.282
9671,1000420,1004310,656.597
9672,1000430,1004310,656.843
9673,1000440,1004310,657.481
9674,1000450,1004310,658.185
9675,1000460,1004310,657.615
9676,1000470,1004310,659.007
9677,1000480,1004310,659.662
9678,1000490,1004310,660.488
9679,1000500,1004310,659.798
9680,1000510,1004310,659.902
9681,1000520,1004310,658.913
9682,1000530,1004310,657.522
9683,1000540,1004310,654.338
9684,1000550,1004310,652.752
9685,1000560,1004310,650.216
9686,1000570,1004310,648.997
9687,1000580,1004310,648.022
9688,1000590,1004310,647.788
9689,1000600,1004310,647.283
9690,1000610,1004310,646.898
9691,1000620,1004310,647.181
9692,1000630,1004310,647.43
9693,1000640,1004310,647.698
9694,1000650,1004310,647.92
9695,1000660,1004310,648.357
9696,999660,1004320,686.813
9697,999670,1004320,686.323
9698,999680,1004320,685.812
9699,999690,1004320,685.359
9700,999700,1004320,684.968
9701,999710,1004320,684.644
9702,999720,1004320,684.483
9703,999730,1004320,684.382
9704,999740,1004320,684.243
9705,999750,1004320,684.189
9706,999760,1004320,684.125
9707,999770,1004320,684.078
9708,999780,1004320,684.106
9709,999790,1004320,683.99
9710,999800,1004320,683.915
9711,999810,1004320,683.821
9712,999820,1004320,683.816
9713,999830,1004320,683.847
9714,999840,1004320,683.905
9715,999850,1004320,684.076
9716,999860,1004320,684.266
9717,999870,1004320,684.528
9718,999880,1004320,684.833
9719,999890,1004320,685.145
9720,999900,1004320,685.48
9721,999910,1004320,685.855
9722,999920,1004320,686.283
9723,999930,1004320,686.733
9724,999940,1004320,687.105
9725,999950,1004320,687.496
9726,999960,1004320,687.63
9727,999970,1004320,687.729
9728,999980,1004320,687.783
9729,999990,1004320,687.557
9730,1000000,1004320,687.258
9731,1000010,1004320,687.278
9732,1000020,1004320,686.736
9733,1000030,1004320,686.263
9734,1000040,1004320,685.674
9735,1000050,1004320,684.872
9736,1000060,1004320,684.269
9737,1000070,1004320,683.752
9738,1000080,1004320,683.231
9739,1000090,1004320,682.572
9740,1000100,1004320,682.099
9741,1000110,1004320,681.656
9742,1000120,1004320,680.956
9743,1000130,1004320,681.372
9744,1000140,1004320,681.603
9745,1000150,1004320,681.116
9746,1000160,1004320,681.303
9747,1000170,1004320,681.302
9748,1000180,1004320,681.758
9749,1000190,1004320,680.843
9750,1000200,1004320,679.662
9751,1000210,1004320,679.562
9752,1000220,1004320,678.725
9753,1000230,1004320,677.438
9754,1000240,1004320,674.829
9755,1000250,1004320,672.655
9756,1000260,1004320,670.824
9757,1000270,1004320,667.723
9758,1000280,1004320,666.833
9759,1000290,1004320,664.9
9760,1000300,1004320,662.866
9761,1000310,1004320,661.311
9762,1000320,1004320,659.47
9763,1000330,1004320,658.492
9764,1000340,1004320,657.873
9765,1000350,1004320,657.428
9766,1000360,1004320,657.034
9767,1000370,1004320,656.466
9768,1000380,1004320,656.364
9769,1000390,1004320,656.474
9770,1000400,1004320,656.855
9771,1000410,1004320,657.477
9772,1000420,1004320,657.734
9773,1000430,1004320,657.928
9774,1000440,1004320,658.766
9775,1000450,1004320,658.751
9776,1000460,1004320,659.486
9777,1000470,1004320,660.857
9778,1000480,1004320,662.024
9779,1000490,1004320,661.989
9780,1000500,1004320,662.124
9781,1000510,1004320,660.844
9782,1000520,1004320,660.158
9783,1000530,1004320,658.611
9784,1000540,1004320,655.362
9785,1000550,1004320,653.854
9786,1000560,1004320,651.58
9787,1000570,1004320,650.388
9788,1000580,1004320,649.404
9789,1000590,1004320,648.921
9790,1000600,1004320,647.929
9791,1000610,1004320,648.18
9792,1000620,1004320,648.287
9793,1000630,1004320,648.812
9794,1000640,1004320,648.836
9795,1000650,1004320,649.115
9796,1000660,1004320,649.393
9797,999660,1004330,687.166
9798,999670,1004330,686.646
9799,999680,1004330,686.19
9800,999690,1004330,685.705
9801,999700,1004330,685.292
9802,999710,1004330,684.975
9803,999720,1004330,684.789
9804,999730,1004330,684.673
9805,999740,1004330,684.547
9806,999750,1004330,684.527
9807,999760,1004330,684.462
9808,999770,1004330,684.412
9809,999780,1004330,684.327
9810,999790,1004330,684.202
9811,999800,1004330,684.152
9812,999810,1004330,684.09
9813,999820,1004330,684.109
9814,999830,1004330,684.15
9815,999840,1004330,684.297
9816,999850,1004330,684.426
9817,999860,1004330,684.679
9818,999870,1004330,684.944
9819,999880,1004330,685.317
9820,999890,1004330,685.656
9821,999900,1004330,686.051
9822,999910,1004330,686.482
9823,999920,1004330,686.9
9824,999930,1004330,687.351
9825,999940,1004330,687.668
9826,999950,1004330,687.969
9827,999960,1004330,688.026
9828,999970,1004330,688.113
9829,999980,1004330,688.112
9830,999990,1004330,687.786
9831,1000000,1004330,687.45
9832,1000010,1004330,687.154
9833,1000020,1004330,686.676
9834,1000030,1004330,686.294
9835,1000040,1004330,685.751
9836,1000050,1004330,685.281
9837,1000060,1004330,684.706
9838,1000070,1004330,684.227
9839,1000080,1004330,683.603
9840,1000090,1004330,682.865
9841,1000100,1004330,682.145
9842,1000110,1004330,681.771
9843,1000120,1004330,681.215
9844,1000130,1004330,681.703
9845,1000140,1004330,681.808
9846,1000150,1004330,681.458
9847,1000160,1004330,681.363
9848,1000170,1004330,681.475
9849,1000180,1004330,681.958
9850,1000190,1004330,680.692
9851,1000200,1004330,679.248
9852,1000210,1004330,678.496
9853,1000220,1004330,677.933
9854,1000230,1004330,676.103
9855,1000240,1004330,674.039
9856,1000250,1004330,672.502
9857,1000260,1004330,670.95
9858,1000270,1004330,668.354
9859,1000280,1004330,666.782
9860,1000290,1004330,665.461
9861,1000300,1004330,663.621
9862,1000310,1004330,662.038
9863,1000320,1004330,660.789
9864,1000330,1004330,659.876
9865,1000340,1004330,658.937
9866,1000350,1004330,658.474
9867,1000360,1004330,658.188
9868,1000370,1004330,657.756
9869,1000380,1004330,657.906
9870,1000390,1004330,657.941
9871,1000400,1004330,658.227
9872,1000410,1004330,658.422
9873,1000420,1004330,658.876
9874,1000430,1004330,659.324
9875,1000440,1004330,660.119
9876,1000450,1004330,659.892
9877,1000460,1004330,660.759
9878,1000470,1004330,662.328
9879,1000480,1004330,663.302
9880,1000490,1004330,663.324
9881,1000500,1004330,663.061
9882,1000510,1004330,662.07
9883,1000520,1004330,661.063
9884,1000530,1004330,658.823
9885,1000540,1004330,656.354
9886,1000550,1004330,654.575
9887,1000560,1004330,652.666
9888,1000570,1004330,651.844
9889,1000580,1004330,650.881
9890,1000590,1004330,649.637
9891,1000600,1004330,649.154
9892,1000610,1004330,649.275
9893,1000620,1004330,649.376
9894,1000630,1004330,649.809
9895,1000640,1004330,649.588
9896,1000650,1004330,649.938
9897,1000660,1004330,650.175
9898,999660,1004340,687.526
9899,999670,1004340,686.966
9900,999680,1004340,686.531
9901,999690,1004340,686.066
9902,999700,1004340,685.639
9903,999710,1004340,685.252
9904,999720,1004340,685.076
9905,999730,1004340,684.933
9906,999740,1004340,684.834
9907,999750,1004340,684.798
9908,999760,1004340,684.741
9909,999770,1004340,684.643
9910,999780,1004340,684.54
9911,999790,1004340,684.424
9912,999800,1004340,684.373
9913,999810,1004340,684.324
9914,999820,1004340,684.413
9915,999830,1004340,684.497
9916,999840,1004340,684.652
9917,999850,1004340,684.81
9918,999860,1004340,685.091
9919,999870,1004340,685.345
9920,999880,1004340,685.732
9921,999890,1004340,686.126
9922,999900,1004340,686.532
9923,999910,1004340,687.01
9924,999920,1004340,687.474
9925,999930,1004340,687.845
9926,999940,1004340,688.153
9927,999950,1004340,688.34
9928,999960,1004340,688.382
9929,999970,1004340,688.368
9930,999980,1004340,688.239
9931,999990,1004340,687.897
9932,1000000,1004340,687.536
9933,1000010,1004340,687.21
9934,1000020,1004340,686.82
9935,1000030,1004340,686.395
9936,1000040,1004340,685.96
9937,1000050,1004340,685.463
9938,1000060,1004340,684.973
9939,1000070,1004340,684.442
9940,1000080,1004340,683.796
9941,1000090,1004340,683.039
9942,1000100,1004340,682.425
9943,1000110,1004340,682.092
9944,1000120,1004340,681.802
9945,1000130,1004340,681.907
9946,1000140,1004340,681.611
9947,1000150,1004340,681.527
9948,1000160,1004340,681.178
9949,1000170,1004340,681.358
9950,1000180,1004340,681.056
9951,1000190,1004340,680.218
9952,1000200,1004340,678.604
9953,1000210,1004340,678.15
9954,1000220,1004340,677.266
9955,1000230,1004340,676.505
9956,1000240,1004340,675.618
9957,1000250,1004340,673.444
9958,1000260,1004340,670.957
9959,1000270,1004340,668.949
9960,1000280,1004340,667.626
9961,1000290,1004340,666.346
9962,1000300,1004340,664.918
9963,1000310,1004340,663.069
9964,1000320,1004340,661.72
9965,1000330,1004340,660.733
9966,1000340,1004340,659.879
9967,1000350,1004340,659.461
9968,1000360,1004340,659.27
9969,1000370,1004340,659.048
9970,1000380,1004340,659.007
9971,1000390,1004340,659.086
9972,1000400,1004340,659.181
9973,1000410,1004340,659.397
9974,1000420,1004340,659.889
9975,1000430,1004340,660.643
9976,1000440,1004340,660.814
9977,1000450,1004340,660.931
9978,1000460,1004340,661.788
9979,1000470,1004340,662.788
9980,1000480,1004340,663.431
9981,1000490,1004340,664.055
9982,1000500,1004340,663.537
9983,1000510,1004340,662.872
9984,1000520,1004340,661.999
9985,1000530,1004340,659.558
9986,1000540,1004340,657.889
9987,1000550,1004340,655.655
9988,1000560,1004340,653.593
9989,1000570,1004340,652.702
9990,1000580,1004340,651.732
9991,1000590,1004340,650.601
9992,1000600,1004340,650.495
9993,1000610,1004340,650.277
9994,1000620,1004340,650.38
9995,1000630,1004340,650.626
9996,1000640,1004340,650.68
9997,1000650,1004340,650.942
9998,1000660,1004340,651.294
9999,999660,1004350,687.863
10000,999670,1004350,687.311
10001,999680,1004350,686.847
10002,999690,1004350,686.361
10003,999700,1004350,685.922
10004,999710,1004350,685.54
10005,999720,1004350,685.338
10006,999730,1004350,685.175
10007,999740,1004350,685.073
10008,999750,1004350,685.059
10009,999760,1004350,685.031
10010,999770,1004350,684.933
10011,999780,1004350,684.826
10012,999790,1004350,684.684
10013,999800,1004350,684.588
10014,999810,1004350,684.647
10015,999820,1004350,684.742
10016,999830,1004350,684.873
10017,999840,1004350,685.045
10018,999850,1004350,685.207
10019,999860,1004350,685.461
10020,999870,1004350,685.76
10021,999880,1004350,686.125
10022,999890,1004350,686.528
10023,999900,1004350,687.072
10024,999910,1004350,687.503
10025,999920,1004350,687.916
10026,999930,1004350,688.3
10027,999940,1004350,688.524
10028,999950,1004350,688.626
10029,999960,1004350,688.656
10030,999970,1004350,688.575
10031,999980,1004350,688.335
10032,999990,1004350,688.007
10033,1000000,1004350,687.594
10034,1000010,1004350,687.217
10035,1000020,1004350,686.814
10036,1000030,1004350,686.51
10037,1000040,1004350,686.086
10038,1000050,1004350,685.511
10039,1000060,1004350,684.997
10040,1000070,1004350,684.448
10041,1000080,1004350,683.845
10042,1000090,1004350,683.181
10043,1000100,1004350,682.712
10044,1000110,1004350,682.199
10045,1000120,1004350,681.907
10046,1000130,1004350,681.732
10047,1000140,1004350,681.392
10048,1000150,1004350,680.87
10049,1000160,1004350,680.646
10050,1000170,1004350,680.7
10051,1000180,1004350,680.5
10052,1000190,1004350,679.763
10053,1000200,1004350,678.812
10054,1000210,1004350,678.637
10055,1000220,1004350,678.045
10056,1000230,1004350,677.032
10057,1000240,1004350,676.192
10058,1000250,1004350,674.54
10059,1000260,1004350,672.226
10060,1000270,1004350,669.875
10061,1000280,1004350,668.559
10062,1000290,1004350,667.237
10063,1000300,1004350,665.826
10064,1000310,1004350,663.965
10065,1000320,1004350,662.397
10066,1000330,1004350,661.491
10067,1000340,1004350,660.858
10068,1000350,1004350,660.488
10069,1000360,1004350,660.297
10070,1000370,1004350,660.076
10071,1000380,1004350,660.074
10072,1000390,1004350,660.236
10073,1000400,1004350,660.292
10074,1000410,1004350,660.336
10075,1000420,1004350,660.864
10076,1000430,1004350,661.381
10077,1000440,1004350,661.516
10078,1000450,1004350,661.984
10079,1000460,1004350,662.544
10080,1000470,1004350,662.988
10081,1000480,1004350,663.731
10082,1000490,1004350,664.142
10083,1000500,1004350,663.801
10084,1000510,1004350,663.643
10085,1000520,1004350,662.522
10086,1000530,1004350,660.381
10087,1000540,1004350,658.847
10088,1000550,1004350,656.516
10089,1000560,1004350,654.705
10090,1000570,1004350,653.367
10091,1000580,1004350,652.604
10092,1000590,1004350,651.948
10093,1000600,1004350,651.718
10094,1000610,1004350,651.524
10095,1000620,1004350,651.411
10096,1000630,1004350,651.535
10097,1000640,1004350,651.726
10098,1000650,1004350,651.938
10099,1000660,1004350,652.335
10100,999660,1004360,688.217
10101,999670,1004360,687.614
10102,999680,1004360,687.103
10103,999690,1004360,686.626
10104,999700,1004360,686.188
10105,999710,1004360,685.871
10106,999720,1004360,685.629
10107,999730,1004360,685.45
10108,999740,1004360,685.352
10109,999750,1004360,685.355
10110,999760,1004360,685.3
10111,999770,1004360,685.24
10112,999780,1004360,685.086
10113,999790,1004360,684.927
10114,999800,1004360,684.898
10115,999810,1004360,685.014
10116,999820,1004360,685.114
10117,999830,1004360,685.262
10118,999840,1004360,685.385
10119,999850,1004360,685.559
10120,999860,1004360,685.809
10121,999870,1004360,686.118
10122,999880,1004360,686.496
10123,999890,1004360,686.972
10124,999900,1004360,687.498
10125,999910,1004360,687.892
10126,999920,1004360,688.295
10127,999930,1004360,688.652
10128,999940,1004360,688.788
10129,999950,1004360,688.853
10130,999960,1004360,688.832
10131,999970,1004360,688.69
10132,999980,1004360,688.415
10133,999990,1004360,688.047
10134,1000000,1004360,687.623
10135,1000010,1004360,687.222
10136,1000020,1004360,686.842
10137,1000030,1004360,686.531
10138,1000040,1004360,686.101
10139,1000050,1004360,685.56
10140,1000060,1004360,685.002
10141,1000070,1004360,684.406
10142,1000080,1004360,683.818
10143,1000090,1004360,683.199
10144,1000100,1004360,682.699
10145,1000110,1004360,682.16
10146,1000120,1004360,681.723
10147,1000130,1004360,681.382
10148,1000140,1004360,680.942
10149,1000150,1004360,680.511
10150,1000160,1004360,680.171
10151,1000170,1004360,680.149
10152,1000180,1004360,679.789
10153,1000190,1004360,679.156
10154,1000200,1004360,678.707
10155,1000210,1004360,678.855
10156,1000220,1004360,678.107
10157,1000230,1004360,676.881
10158,1000240,1004360,675.966
10159,1000250,1004360,674.293
10160,1000260,1004360,672.375
10161,1000270,1004360,670.357
10162,1000280,1004360,669.258
10163,1000290,1004360,667.879
10164,1000300,1004360,666.373
10165,1000310,1004360,664.827
10166,1000320,1004360,663.443
10167,1000330,1004360,662.428
10168,1000340,1004360,661.839
10169,1000350,1004360,661.224
10170,1000360,1004360,661.076
10171,1000370,1004360,660.797
10172,1000380,1004360,660.893
10173,1000390,1004360,661.016
10174,1000400,1004360,661.045
10175,1000410,1004360,661.316
10176,1000420,1004360,661.627
10177,1000430,1004360,661.99
10178,1000440,1004360,662.384
10179,1000450,1004360,662.801
10180,1000460,1004360,663.197
10181,1000470,1004360,663.71
10182,1000480,1004360,664.02
10183,1000490,1004360,664.188
10184,1000500,1004360,663.82
10185,1000510,1004360,663.251
10186,1000520,1004360,662.785
10187,1000530,1004360,660.931
10188,1000540,1004360,659.01
10189,1000550,1004360,656.834
10190,1000560,1004360,655.779
10191,1000570,1004360,654.39
10192,1000580,1004360,653.485
10193,1000590,1004360,653.143
10194,1000600,1004360,652.83
10195,1000610,1004360,652.688
10196,1000620,1004360,652.556
10197,1000630,1004360,652.581
10198,1000640,1004360,652.695
10199,1000650,1004360,652.974
10200,1000660,1004360,653.274
10201,999660,1004370,688.574
10202,999670,1004370,687.958
10203,999680,1004370,687.388
10204,999690,1004370,686.931
10205,999700,1004370,686.49
10206,999710,1004370,686.148
10207,999720,1004370,685.925
10208,999730,1004370,685.769
10209,999740,1004370,685.659
10210,999750,1004370,685.612
10211,999760,1004370,685.544
10212,999770,1004370,685.492
10213,999780,1004370,685.321
10214,999790,1004370,685.19
10215,999800,1004370,685.255
10216,999810,1004370,685.335
10217,999820,1004370,685.402
10218,999830,1004370,685.508
10219,999840,1004370,685.698
10220,999850,1004370,685.924
10221,999860,1004370,686.154
10222,999870,1004370,686.464
10223,999880,1004370,686.846
10224,999890,1004370,687.307
10225,999900,1004370,687.826
10226,999910,1004370,688.24
10227,999920,1004370,688.574
10228,999930,1004370,688.862
10229,999940,1004370,688.972
10230,999950,1004370,688.985
10231,999960,1004370,688.893
10232,999970,1004370,688.708
10233,999980,1004370,688.427
10234,999990,1004370,687.985
10235,1000000,1004370,687.583
10236,1000010,1004370,687.199
10237,1000020,1004370,686.838
10238,1000030,1004370,686.521
10239,1000040,1004370,686.096
10240,1000050,1004370,685.553
10241,1000060,1004370,685.029
10242,1000070,1004370,684.412
10243,1000080,1004370,683.828
10244,1000090,1004370,683.2
10245,1000100,1004370,682.625
10246,1000110,1004370,682.083
10247,1000120,1004370,681.562
10248,1000130,1004370,681.078
10249,1000140,1004370,680.578
10250,1000150,1004370,680.112
10251,1000160,1004370,679.795
10252,1000170,1004370,679.524
10253,1000180,1004370,679.014
10254,1000190,1004370,678.505
10255,1000200,1004370,678.478
10256,1000210,1004370,678.417
10257,1000220,1004370,677.659
10258,1000230,1004370,676.915
10259,1000240,1004370,675.625
10260,1000250,1004370,673.862
10261,1000260,1004370,672.203
10262,1000270,1004370,670.593
10263,1000280,1004370,669.625
10264,1000290,1004370,668.457
10265,1000300,1004370,666.922
10266,1000310,1004370,665.352
10267,1000320,1004370,664.106
10268,1000330,1004370,663.196
10269,1000340,1004370,662.612
10270,1000350,1004370,662.06
10271,1000360,1004370,661.765
10272,1000370,1004370,661.569
10273,1000380,1004370,661.665
10274,1000390,1004370,661.779
10275,1000400,1004370,661.845
10276,1000410,1004370,662.086
10277,1000420,1004370,662.385
10278,1000430,1004370,662.64
10279,1000440,1004370,663.188
10280,1000450,1004370,663.659
10281,1000460,1004370,663.893
10282,1000470,1004370,664.205
10283,1000480,1004370,664.356
10284,1000490,1004370,664.165
10285,1000500,1004370,663.684
10286,1000510,1004370,663.113
10287,1000520,1004370,662.633
10288,1000530,1004370,661.079
10289,1000540,1004370,659.371
10290,1000550,1004370,657.821
10291,1000560,1004370,656.698
10292,1000570,1004370,655.31
10293,1000580,1004370,654.482
10294,1000590,1004370,654.046
10295,1000600,1004370,653.764
10296,1000610,1004370,653.526
10297,1000620,1004370,653.242
10298,1000630,1004370,653.421
10299,1000640,1004370,653.569
10300,1000650,1004370,653.778
10301,1000660,1004370,654.222
10302,999660,1004380,688.967
10303,999670,1004380,688.342
10304,999680,1004380,687.722
10305,999690,1004380,687.232
10306,999700,1004380,686.788
10307,999710,1004380,686.41
10308,999720,1004380,686.227
10309,999730,1004380,686.096
10310,999740,1004380,685.996
10311,999750,1004380,685.901
10312,999760,1004380,685.858
10313,999770,1004380,685.773
10314,999780,1004380,685.599
10315,999790,1004380,685.521
10316,999800,1004380,685.576
10317,999810,1004380,685.636
10318,999820,1004380,685.709
10319,999830,1004380,685.824
10320,999840,1004380,686.052
10321,999850,1004380,686.276
10322,999860,1004380,686.507
10323,999870,1004380,686.823
10324,999880,1004380,687.168
10325,999890,1004380,687.61
10326,999900,1004380,688.049
10327,999910,1004380,688.466
10328,999920,1004380,688.788
10329,999930,1004380,688.96
10330,999940,1004380,689.047
10331,999950,1004380,689.045
10332,999960,1004380,688.914
10333,999970,1004380,688.687
10334,999980,1004380,688.379
10335,999990,1004380,688.003
10336,1000000,1004380,687.666
10337,1000010,1004380,687.196
10338,1000020,1004380,686.834
10339,1000030,1004380,686.493
10340,1000040,1004380,686.055
10341,1000050,1004380,685.594
10342,1000060,1004380,685.02
10343,1000070,1004380,684.417
10344,1000080,1004380,683.772
10345,1000090,1004380,683.111
10346,1000100,1004380,682.535
10347,1000110,1004380,682
10348,1000120,1004380,681.439
10349,1000130,1004380,680.842
10350,1000140,1004380,680.316
10351,1000150,1004380,679.803
10352,1000160,1004380,679.361
10353,1000170,1004380,678.902
10354,1000180,1004380,678.398
10355,1000190,1004380,678.116
10356,1000200,1004380,677.975
10357,1000210,1004380,677.632
10358,1000220,1004380,677.188
10359,1000230,1004380,676.425
10360,1000240,1004380,675.203
10361,1000250,1004380,673.69
10362,1000260,1004380,672.163
10363,1000270,1004380,670.651
10364,1000280,1004380,669.752
10365,1000290,1004380,668.555
10366,1000300,1004380,667.142
10367,1000310,1004380,665.723
10368,1000320,1004380,664.621
10369,1000330,1004380,663.841
10370,1000340,1004380,663.089
10371,1000350,1004380,662.778
10372,1000360,1004380,662.586
10373,1000370,1004380,662.309
10374,1000380,1004380,662.336
10375,1000390,1004380,662.405
10376,1000400,1004380,662.542
10377,1000410,1004380,662.704
10378,1000420,1004380,662.954
10379,1000430,1004380,663.365
10380,1000440,1004380,663.876
10381,1000450,1004380,664.199
10382,1000460,1004380,664.402
10383,1000470,1004380,664.553
10384,1000480,1004380,664.637
10385,1000490,1004380,664.264
10386,1000500,1004380,663.963
10387,1000510,1004380,663.385
10388,1000520,1004380,662.826
10389,1000530,1004380,661.551
10390,1000540,1004380,660.194
10391,1000550,1004380,658.857
10392,1000560,1004380,657.566
10393,1000570,1004380,656.191
10394,1000580,1004380,655.399
10395,1000590,1004380,654.861
10396,1000600,1004380,654.466
10397,1000610,1004380,654.256
10398,1000620,1004380,654.072
10399,1000630,1004380,654.249
10400,1000640,1004380,654.4
10401,1000650,1004380,654.669
10402,1000660,1004380,655.005
10403,999660,1004390,689.336
10404,999670,1004390,688.706
10405,999680,1004390,688.049
10406,999690,1004390,687.573
10407,999700,1004390,687.148
10408,999710,1004390,686.775
10409,999720,1004390,686.574
10410,999730,1004390,686.444
10411,999740,1004390,686.357
10412,999750,1004390,686.227
10413,999760,1004390,686.185
10414,999770,1004390,686.065
10415,999780,1004390,685.938
10416,999790,1004390,685.851
10417,999800,1004390,685.9
10418,999810,1004390,685.954
10419,999820,1004390,686.007
10420,999830,1004390,686.169
10421,999840,1004390,686.378
10422,999850,1004390,686.583
10423,999860,1004390,686.847
10424,999870,1004390,687.126
10425,999880,1004390,687.442
10426,999890,1004390,687.852
10427,999900,1004390,688.233
10428,999910,1004390,688.608
10429,999920,1004390,688.862
10430,999930,1004390,689.007
10431,999940,1004390,689.066
10432,999950,1004390,689.008
10433,999960,1004390,688.853
10434,999970,1004390,688.623
10435,999980,1004390,688.304
10436,999990,1004390,687.982
10437,1000000,1004390,687.686
10438,1000010,1004390,687.203
10439,1000020,1004390,686.86
10440,1000030,1004390,686.513
10441,1000040,1004390,686.079
10442,1000050,1004390,685.607
10443,1000060,1004390,685.049
10444,1000070,1004390,684.389
10445,1000080,1004390,683.686
10446,1000090,1004390,683.028
10447,1000100,1004390,682.428
10448,1000110,1004390,681.863
10449,1000120,1004390,681.256
